ID,LTPC,Date,VV,VH,RVI
269,3,20240310t000440,184.0,113.0,1.5218855218855218
270,3,20240310t000440,80.0,35.0,1.2173913043478262
273,3,20240310t000440,103.0,89.0,1.8541666666666667
275,3,20240310t000440,46.0,34.0,1.7
276,3,20240310t000440,202.0,141.0,1.6443148688046647
277,3,20240310t000440,157.0,136.0,1.8566552901023892
278,3,20240310t000440,217.0,93.0,1.2
280,3,20240310t000440,162.0,60.0,1.0810810810810811
282,3,20240310t000440,195.0,98.0,1.3378839590443685
283,3,20240310t000440,251.0,168.0,1.60381861575179
289,3,20240310t000440,155.0,80.0,1.3617021276595744
290,3,20240310t000440,264.0,123.0,1.2713178294573644
295,3,20240310t000440,300.0,86.0,0.8911917098445595
296,3,20240310t000440,197.0,174.0,1.876010781671159
297,3,20240310t000440,367.0,231.0,1.5451505016722409
298,3,20240310t000440,117.0,66.0,1.4426229508196722
299,3,20240310t000440,197.0,93.0,1.282758620689655
304,4,20240310t000440,356.0,73.0,0.6806526806526807
314,4,20240310t000440,175.0,65.0,1.0833333333333333
323,4,20240310t000440,162.0,68.0,1.182608695652174
337,4,20240310t000440,132.0,79.0,1.4976303317535544
345,4,20240310t000440,144.0,138.0,1.9574468085106382
357,4,20240310t000440,192.0,50.0,0.8264462809917356
367,4,20240310t000440,194.0,94.0,1.3055555555555556
373,4,20240310t000440,141.0,86.0,1.5154185022026432
376,4,20240310t000440,155.0,89.0,1.459016393442623
391,4,20240310t000440,238.0,135.0,1.447721179624665
397,4,20240310t000440,102.0,73.0,1.6685714285714286
400,5,20240310t000440,301.0,112.0,1.0847457627118644
401,5,20240310t000440,331.0,180.0,1.4090019569471623
403,5,20240310t000440,182.0,103.0,1.4456140350877194
404,5,20240310t000440,208.0,92.0,1.2266666666666666
406,5,20240310t000440,220.0,104.0,1.2839506172839505
408,5,20240310t000440,141.0,68.0,1.3014354066985645
410,5,20240310t000440,145.0,109.0,1.7165354330708662
411,5,20240310t000440,150.0,87.0,1.4683544303797469
412,5,20240310t000440,168.0,80.0,1.2903225806451613
413,5,20240310t000440,143.0,125.0,1.8656716417910448
414,5,20240310t000440,166.0,64.0,1.1130434782608696
415,5,20240310t000440,236.0,137.0,1.4691689008042896
416,5,20240310t000440,191.0,49.0,0.8166666666666667
417,5,20240310t000440,237.0,85.0,1.0559006211180124
421,5,20240310t000440,149.0,53.0,1.0495049504950495
422,5,20240310t000440,372.0,123.0,0.9939393939393939
424,5,20240310t000440,202.0,63.0,0.9509433962264151
430,5,20240310t000440,133.0,31.0,0.7560975609756098
431,5,20240310t000440,193.0,119.0,1.5256410256410255
434,5,20240310t000440,133.0,48.0,1.0607734806629834
437,5,20240310t000440,116.0,61.0,1.3785310734463276
441,5,20240310t000440,257.0,159.0,1.5288461538461537
445,5,20240310t000440,199.0,98.0,1.3198653198653199
447,5,20240310t000440,155.0,176.0,2.1268882175226587
449,5,20240310t000440,237.0,131.0,1.423913043478261
451,5,20240310t000440,252.0,118.0,1.2756756756756757
458,5,20240310t000440,251.0,60.0,0.7717041800643086
461,5,20240310t000440,197.0,65.0,0.9923664122137404
462,5,20240310t000440,159.0,63.0,1.135135135135135
466,5,20240310t000440,151.0,48.0,0.964824120603015
468,5,20240310t000440,241.0,85.0,1.0429447852760736
469,5,20240310t000440,171.0,80.0,1.2749003984063745
470,5,20240310t000440,166.0,71.0,1.1983122362869199
473,5,20240310t000440,275.0,85.0,0.9444444444444444
480,5,20240310t000440,219.0,76.0,1.0305084745762711
482,5,20240310t000440,295.0,111.0,1.0935960591133005
483,5,20240310t000440,158.0,59.0,1.087557603686636
484,5,20240310t000440,148.0,49.0,0.9949238578680203
486,5,20240310t000440,245.0,97.0,1.1345029239766082
487,5,20240310t000440,124.0,72.0,1.469387755102041
488,5,20240310t000440,222.0,123.0,1.4260869565217391
489,5,20240310t000440,277.0,66.0,0.7696793002915452
491,5,20240310t000440,127.0,68.0,1.3948717948717948
493,5,20240310t000440,146.0,100.0,1.6260162601626016
495,5,20240310t000440,134.0,54.0,1.148936170212766
505,6,20240310t000440,177.0,150.0,1.834862385321101
510,6,20240310t000440,112.0,40.0,1.0526315789473684
512,6,20240310t000440,272.0,100.0,1.075268817204301
515,6,20240310t000440,159.0,64.0,1.147982062780269
516,6,20240310t000440,168.0,98.0,1.4736842105263157
517,6,20240310t000440,256.0,122.0,1.291005291005291
520,6,20240310t000440,141.0,136.0,1.963898916967509
534,6,20240310t000440,203.0,106.0,1.372168284789644
539,6,20240310t000440,172.0,146.0,1.8364779874213837
544,6,20240310t000440,145.0,21.0,0.5060240963855421
553,6,20240310t000440,147.0,107.0,1.68503937007874
558,6,20240310t000440,264.0,105.0,1.1382113821138211
561,6,20240310t000440,105.0,97.0,1.9207920792079207
568,6,20240310t000440,203.0,83.0,1.1608391608391608
569,6,20240310t000440,229.0,123.0,1.3977272727272727
577,6,20240310t000440,139.0,74.0,1.3896713615023475
579,6,20240310t000440,124.0,97.0,1.755656108597285
580,6,20240310t000440,345.0,107.0,0.9469026548672567
590,6,20240310t000440,157.0,45.0,0.8910891089108911
594,6,20240310t000440,198.0,134.0,1.6144578313253013
598,6,20240310t000440,241.0,68.0,0.8802588996763754
621,7,20240310t000440,126.0,49.0,1.12
622,7,20240310t000440,152.0,71.0,1.2735426008968609
624,7,20240310t000440,208.0,88.0,1.1891891891891893
631,7,20240310t000440,147.0,95.0,1.5702479338842976
644,7,20240310t000440,236.0,88.0,1.0864197530864197
648,7,20240310t000440,143.0,169.0,2.1666666666666665
651,7,20240310t000440,218.0,109.0,1.3333333333333333
660,7,20240310t000440,95.0,58.0,1.5163398692810457
661,7,20240310t000440,128.0,75.0,1.477832512315271
662,7,20240310t000440,249.0,140.0,1.4395886889460154
679,7,20240310t000440,363.0,132.0,1.0666666666666667
680,7,20240310t000440,153.0,50.0,0.9852216748768473
683,7,20240310t000440,97.0,40.0,1.167883211678832
690,7,20240310t000440,102.0,66.0,1.5714285714285714
700,8,20240310t000440,280.0,79.0,0.8802228412256268
702,8,20240310t000440,176.0,115.0,1.5807560137457044
706,8,20240310t000440,238.0,118.0,1.3258426966292134
707,8,20240310t000440,248.0,156.0,1.5445544554455446
708,8,20240310t000440,171.0,66.0,1.1139240506329113
709,8,20240310t000440,291.0,142.0,1.3117782909930715
712,8,20240310t000440,237.0,60.0,0.8080808080808081
715,8,20240310t000440,243.0,128.0,1.3800539083557952
716,8,20240310t000440,289.0,187.0,1.5714285714285714
718,8,20240310t000440,143.0,84.0,1.4801762114537445
719,8,20240310t000440,236.0,62.0,0.8322147651006712
720,8,20240310t000440,200.0,82.0,1.1631205673758864
721,8,20240310t000440,175.0,62.0,1.0464135021097047
723,8,20240310t000440,182.0,59.0,0.979253112033195
724,8,20240310t000440,293.0,112.0,1.1061728395061727
727,8,20240310t000440,174.0,43.0,0.7926267281105991
728,8,20240310t000440,252.0,100.0,1.1363636363636365
733,8,20240310t000440,212.0,95.0,1.237785016286645
735,8,20240310t000440,189.0,138.0,1.688073394495413
736,8,20240310t000440,171.0,157.0,1.9146341463414633
737,8,20240310t000440,225.0,136.0,1.5069252077562327
738,8,20240310t000440,318.0,106.0,1.0
739,8,20240310t000440,236.0,136.0,1.4623655913978495
740,8,20240310t000440,110.0,58.0,1.380952380952381
741,8,20240310t000440,275.0,125.0,1.25
743,8,20240310t000440,132.0,94.0,1.663716814159292
744,8,20240310t000440,241.0,111.0,1.2613636363636365
745,8,20240310t000440,144.0,80.0,1.4285714285714286
746,8,20240310t000440,320.0,131.0,1.1618625277161863
747,8,20240310t000440,241.0,137.0,1.4497354497354498
748,8,20240310t000440,200.0,92.0,1.2602739726027397
749,8,20240310t000440,222.0,162.0,1.6875
750,8,20240310t000440,206.0,128.0,1.532934131736527
752,8,20240310t000440,223.0,132.0,1.4873239436619718
753,8,20240310t000440,192.0,117.0,1.5145631067961165
755,8,20240310t000440,115.0,80.0,1.641025641025641
758,8,20240310t000440,182.0,108.0,1.4896551724137932
759,8,20240310t000440,155.0,97.0,1.5396825396825398
760,8,20240310t000440,369.0,170.0,1.261595547309833
761,8,20240310t000440,357.0,233.0,1.5796610169491525
762,8,20240310t000440,141.0,54.0,1.1076923076923078
764,8,20240310t000440,211.0,136.0,1.5677233429394812
765,8,20240310t000440,138.0,72.0,1.3714285714285714
768,8,20240310t000440,151.0,168.0,2.1065830721003134
770,8,20240310t000440,178.0,71.0,1.140562248995984
771,8,20240310t000440,203.0,166.0,1.7994579945799458
772,8,20240310t000440,184.0,56.0,0.9333333333333333
774,8,20240310t000440,247.0,82.0,0.9969604863221885
776,8,20240310t000440,371.0,147.0,1.135135135135135
777,8,20240310t000440,245.0,57.0,0.7549668874172185
779,8,20240310t000440,214.0,88.0,1.1655629139072847
780,8,20240310t000440,181.0,133.0,1.694267515923567
782,8,20240310t000440,321.0,112.0,1.0346420323325636
783,8,20240310t000440,191.0,65.0,1.015625
792,8,20240310t000440,165.0,57.0,1.027027027027027
793,8,20240310t000440,134.0,71.0,1.3853658536585365
794,8,20240310t000440,127.0,58.0,1.2540540540540541
795,8,20240310t000440,152.0,113.0,1.7056603773584906
796,8,20240310t000440,218.0,152.0,1.6432432432432433
799,8,20240310t000440,202.0,119.0,1.482866043613707
804,9,20240310t000440,131.0,60.0,1.256544502617801
807,9,20240310t000440,175.0,71.0,1.1544715447154472
821,9,20240310t000440,95.0,52.0,1.4149659863945578
833,9,20240310t000440,136.0,32.0,0.7619047619047619
841,9,20240310t000440,136.0,75.0,1.4218009478672986
842,9,20240310t000440,260.0,117.0,1.2413793103448276
859,9,20240310t000440,70.0,69.0,1.985611510791367
861,9,20240310t000440,154.0,106.0,1.6307692307692307
866,9,20240310t000440,124.0,184.0,2.3896103896103895
867,9,20240310t000440,152.0,84.0,1.423728813559322
877,9,20240310t000440,278.0,96.0,1.0267379679144386
25,1,20240315t001242,88.0,71.0,1.7861635220125787
37,1,20240315t001242,241.0,124.0,1.358904109589041
39,1,20240315t001242,102.0,52.0,1.3506493506493507
70,1,20240315t001242,222.0,100.0,1.2422360248447204
71,1,20240315t001242,137.0,104.0,1.7261410788381744
228,3,20240315t001242,221.0,110.0,1.3293051359516617
229,3,20240315t001242,126.0,129.0,2.023529411764706
235,3,20240315t001242,130.0,70.0,1.4
250,3,20240315t001242,233.0,145.0,1.5343915343915344
264,3,20240315t001242,237.0,128.0,1.4027397260273973
406,5,20240315t001242,176.0,76.0,1.2063492063492063
437,5,20240315t001242,283.0,97.0,1.0210526315789474
441,5,20240315t001242,143.0,81.0,1.4464285714285714
462,5,20240315t001242,139.0,65.0,1.2745098039215685
482,5,20240315t001242,183.0,104.0,1.4494773519163764
486,5,20240315t001242,127.0,109.0,1.847457627118644
510,6,20240315t001242,0.0,0.0,
709,8,20240315t001242,117.0,120.0,2.0253164556962027
712,8,20240315t001242,184.0,116.0,1.5466666666666666
721,8,20240315t001242,318.0,117.0,1.0758620689655172
723,8,20240315t001242,218.0,181.0,1.8145363408521302
728,8,20240315t001242,175.0,73.0,1.1774193548387097
740,8,20240315t001242,84.0,131.0,2.437209302325581
750,8,20240315t001242,172.0,88.0,1.353846153846154
752,8,20240315t001242,83.0,82.0,1.9878787878787878
755,8,20240315t001242,129.0,107.0,1.8135593220338984
761,8,20240315t001242,141.0,77.0,1.4128440366972477
765,8,20240315t001242,157.0,106.0,1.6121673003802282
774,8,20240315t001242,189.0,94.0,1.3286219081272084
777,8,20240315t001242,138.0,91.0,1.5895196506550218
780,8,20240315t001242,160.0,95.0,1.4901960784313726
792,8,20240315t001242,146.0,81.0,1.4273127753303965
0,1,20240315t001307,203.0,133.0,1.5833333333333333
4,1,20240315t001307,150.0,66.0,1.2222222222222223
8,1,20240315t001307,76.0,49.0,1.568
9,1,20240315t001307,101.0,54.0,1.3935483870967742
10,1,20240315t001307,108.0,89.0,1.8071065989847717
13,1,20240315t001307,89.0,34.0,1.1056910569105691
18,1,20240315t001307,0.0,0.0,
19,1,20240315t001307,0.0,0.0,
20,1,20240315t001307,132.0,89.0,1.6108597285067874
23,1,20240315t001307,154.0,111.0,1.6754716981132076
27,1,20240315t001307,161.0,71.0,1.2241379310344827
29,1,20240315t001307,182.0,116.0,1.5570469798657718
30,1,20240315t001307,111.0,83.0,1.711340206185567
33,1,20240315t001307,152.0,80.0,1.3793103448275863
35,1,20240315t001307,101.0,57.0,1.4430379746835442
38,1,20240315t001307,279.0,53.0,0.6385542168674698
41,1,20240315t001307,242.0,58.0,0.7733333333333333
44,1,20240315t001307,111.0,54.0,1.309090909090909
45,1,20240315t001307,219.0,122.0,1.4310850439882699
47,1,20240315t001307,93.0,53.0,1.452054794520548
50,1,20240315t001307,141.0,84.0,1.4933333333333334
53,1,20240315t001307,438.0,117.0,0.8432432432432433
55,1,20240315t001307,250.0,123.0,1.3190348525469169
56,1,20240315t001307,152.0,53.0,1.0341463414634147
57,1,20240315t001307,85.0,38.0,1.2357723577235773
59,1,20240315t001307,195.0,94.0,1.301038062283737
61,1,20240315t001307,234.0,106.0,1.2470588235294118
62,1,20240315t001307,156.0,101.0,1.5719844357976653
66,1,20240315t001307,334.0,89.0,0.8416075650118203
67,1,20240315t001307,0.0,0.0,
69,1,20240315t001307,195.0,39.0,0.6666666666666666
72,1,20240315t001307,218.0,82.0,1.0933333333333333
73,1,20240315t001307,137.0,43.0,0.9555555555555556
74,1,20240315t001307,252.0,138.0,1.4153846153846155
76,1,20240315t001307,193.0,90.0,1.2720848056537102
79,1,20240315t001307,293.0,84.0,0.8912466843501327
80,1,20240315t001307,87.0,65.0,1.7105263157894737
83,1,20240315t001307,194.0,66.0,1.0153846153846153
85,1,20240315t001307,0.0,0.0,
92,1,20240315t001307,213.0,128.0,1.501466275659824
95,1,20240315t001307,120.0,63.0,1.3770491803278688
96,1,20240315t001307,143.0,101.0,1.6557377049180328
99,1,20240315t001307,211.0,139.0,1.5885714285714285
102,2,20240315t001307,187.0,92.0,1.3189964157706093
103,2,20240315t001307,188.0,90.0,1.2949640287769784
104,2,20240315t001307,153.0,79.0,1.3620689655172413
105,2,20240315t001307,220.0,84.0,1.105263157894737
106,2,20240315t001307,252.0,150.0,1.492537313432836
110,2,20240315t001307,179.0,71.0,1.136
112,2,20240315t001307,231.0,75.0,0.9803921568627451
116,2,20240315t001307,350.0,115.0,0.989247311827957
118,2,20240315t001307,134.0,49.0,1.0710382513661203
120,2,20240315t001307,246.0,42.0,0.5833333333333334
122,2,20240315t001307,168.0,69.0,1.1645569620253164
123,2,20240315t001307,180.0,73.0,1.1541501976284585
125,2,20240315t001307,0.0,0.0,
126,2,20240315t001307,221.0,125.0,1.4450867052023122
127,2,20240315t001307,159.0,93.0,1.4761904761904763
128,2,20240315t001307,152.0,42.0,0.865979381443299
129,2,20240315t001307,417.0,132.0,0.9617486338797814
130,2,20240315t001307,184.0,72.0,1.125
136,2,20240315t001307,124.0,99.0,1.7757847533632287
137,2,20240315t001307,129.0,50.0,1.1173184357541899
138,2,20240315t001307,280.0,78.0,0.8715083798882681
139,2,20240315t001307,141.0,62.0,1.2216748768472907
140,2,20240315t001307,187.0,70.0,1.0894941634241244
141,2,20240315t001307,80.0,85.0,2.0606060606060606
143,2,20240315t001307,152.0,102.0,1.6062992125984252
145,2,20240315t001307,305.0,169.0,1.4261603375527425
149,2,20240315t001307,226.0,87.0,1.1118210862619808
151,2,20240315t001307,0.0,0.0,
152,2,20240315t001307,105.0,46.0,1.218543046357616
154,2,20240315t001307,172.0,54.0,0.9557522123893806
155,2,20240315t001307,174.0,62.0,1.0508474576271187
156,2,20240315t001307,155.0,75.0,1.3043478260869565
158,2,20240315t001307,183.0,74.0,1.1517509727626458
159,2,20240315t001307,183.0,93.0,1.3478260869565217
160,2,20240315t001307,247.0,77.0,0.9506172839506173
161,2,20240315t001307,114.0,70.0,1.5217391304347827
162,2,20240315t001307,326.0,134.0,1.1652173913043478
167,2,20240315t001307,184.0,87.0,1.2841328413284132
168,2,20240315t001307,182.0,111.0,1.515358361774744
170,2,20240315t001307,202.0,109.0,1.4019292604501608
172,2,20240315t001307,298.0,112.0,1.0926829268292684
173,2,20240315t001307,298.0,71.0,0.7696476964769647
174,2,20240315t001307,198.0,61.0,0.9420849420849421
175,2,20240315t001307,180.0,125.0,1.639344262295082
177,2,20240315t001307,198.0,99.0,1.3333333333333333
178,2,20240315t001307,171.0,140.0,1.8006430868167203
179,2,20240315t001307,161.0,41.0,0.8118811881188119
181,2,20240315t001307,113.0,80.0,1.6580310880829014
182,2,20240315t001307,146.0,98.0,1.6065573770491803
183,2,20240315t001307,277.0,106.0,1.1070496083550914
184,2,20240315t001307,302.0,111.0,1.0750605326876512
185,2,20240315t001307,472.0,177.0,1.0909090909090908
187,2,20240315t001307,86.0,34.0,1.1333333333333333
190,2,20240315t001307,157.0,134.0,1.8419243986254294
191,2,20240315t001307,218.0,90.0,1.1688311688311688
192,2,20240315t001307,128.0,114.0,1.884297520661157
193,2,20240315t001307,177.0,80.0,1.245136186770428
194,2,20240315t001307,186.0,99.0,1.3894736842105264
195,2,20240315t001307,117.0,111.0,1.9473684210526316
196,2,20240315t001307,169.0,139.0,1.8051948051948052
199,2,20240315t001307,314.0,125.0,1.1389521640091116
200,3,20240315t001307,36.0,46.0,2.2439024390243905
202,3,20240315t001307,126.0,96.0,1.7297297297297298
204,3,20240315t001307,0.0,0.0,
206,3,20240315t001307,133.0,94.0,1.6563876651982379
209,3,20240315t001307,159.0,104.0,1.5817490494296578
214,3,20240315t001307,0.0,0.0,
216,3,20240315t001307,146.0,64.0,1.2190476190476192
217,3,20240315t001307,265.0,66.0,0.797583081570997
220,3,20240315t001307,83.0,37.0,1.2333333333333334
222,3,20240315t001307,186.0,86.0,1.2647058823529411
225,3,20240315t001307,229.0,66.0,0.8949152542372881
226,3,20240315t001307,222.0,73.0,0.9898305084745763
240,3,20240315t001307,188.0,107.0,1.4508474576271186
241,3,20240315t001307,364.0,176.0,1.3037037037037038
254,3,20240315t001307,107.0,47.0,1.2207792207792207
256,3,20240315t001307,44.0,37.0,1.8271604938271604
257,3,20240315t001307,164.0,92.0,1.4375
258,3,20240315t001307,128.0,96.0,1.7142857142857142
259,3,20240315t001307,296.0,139.0,1.27816091954023
261,3,20240315t001307,165.0,100.0,1.509433962264151
263,3,20240315t001307,76.0,27.0,1.0485436893203883
271,3,20240315t001307,135.0,65.0,1.3
274,3,20240315t001307,146.0,43.0,0.91005291005291
278,3,20240315t001307,127.0,62.0,1.312169312169312
285,3,20240315t001307,236.0,121.0,1.3557422969187676
288,3,20240315t001307,123.0,134.0,2.085603112840467
291,3,20240315t001307,299.0,33.0,0.39759036144578314
293,3,20240315t001307,300.0,148.0,1.3214285714285714
294,3,20240315t001307,115.0,146.0,2.2375478927203063
295,3,20240315t001307,174.0,95.0,1.412639405204461
296,3,20240315t001307,231.0,115.0,1.329479768786127
297,3,20240315t001307,143.0,89.0,1.5344827586206897
301,4,20240315t001307,215.0,95.0,1.2258064516129032
302,4,20240315t001307,225.0,100.0,1.2307692307692308
304,4,20240315t001307,118.0,84.0,1.6633663366336633
306,4,20240315t001307,100.0,57.0,1.4522292993630572
308,4,20240315t001307,146.0,66.0,1.2452830188679245
309,4,20240315t001307,180.0,115.0,1.5593220338983051
310,4,20240315t001307,166.0,83.0,1.3333333333333333
311,4,20240315t001307,544.0,131.0,0.7762962962962963
312,4,20240315t001307,210.0,83.0,1.1331058020477816
313,4,20240315t001307,150.0,50.0,1.0
320,4,20240315t001307,192.0,83.0,1.2072727272727273
321,4,20240315t001307,304.0,83.0,0.8578811369509044
322,4,20240315t001307,212.0,62.0,0.9051094890510949
324,4,20240315t001307,177.0,74.0,1.1792828685258965
325,4,20240315t001307,210.0,73.0,1.0318021201413428
326,4,20240315t001307,94.0,92.0,1.978494623655914
329,4,20240315t001307,188.0,74.0,1.1297709923664123
332,4,20240315t001307,216.0,65.0,0.9252669039145908
334,4,20240315t001307,213.0,107.0,1.3375
335,4,20240315t001307,146.0,80.0,1.415929203539823
336,4,20240315t001307,173.0,69.0,1.140495867768595
338,4,20240315t001307,180.0,90.0,1.3333333333333333
339,4,20240315t001307,114.0,103.0,1.8986175115207373
341,4,20240315t001307,190.0,105.0,1.423728813559322
342,4,20240315t001307,184.0,124.0,1.6103896103896105
343,4,20240315t001307,120.0,136.0,2.125
344,4,20240315t001307,285.0,79.0,0.8681318681318682
346,4,20240315t001307,201.0,120.0,1.4953271028037383
347,4,20240315t001307,218.0,114.0,1.3734939759036144
348,4,20240315t001307,189.0,81.0,1.2
349,4,20240315t001307,176.0,70.0,1.1382113821138211
350,4,20240315t001307,191.0,126.0,1.5899053627760253
351,4,20240315t001307,168.0,96.0,1.4545454545454546
353,4,20240315t001307,179.0,83.0,1.2671755725190839
354,4,20240315t001307,97.0,63.0,1.575
355,4,20240315t001307,185.0,65.0,1.04
357,4,20240315t001307,152.0,53.0,1.0341463414634147
359,4,20240315t001307,297.0,112.0,1.0953545232273838
361,4,20240315t001307,131.0,59.0,1.2421052631578948
365,4,20240315t001307,186.0,82.0,1.2238805970149254
366,4,20240315t001307,190.0,84.0,1.2262773722627738
368,4,20240315t001307,226.0,78.0,1.0263157894736843
369,4,20240315t001307,144.0,160.0,2.1052631578947367
370,4,20240315t001307,128.0,66.0,1.3608247422680413
371,4,20240315t001307,218.0,92.0,1.1870967741935483
374,4,20240315t001307,98.0,111.0,2.124401913875598
376,4,20240315t001307,146.0,57.0,1.1231527093596059
378,4,20240315t001307,171.0,57.0,1.0
379,4,20240315t001307,191.0,78.0,1.1598513011152416
380,4,20240315t001307,173.0,167.0,1.964705882352941
381,4,20240315t001307,0.0,0.0,
382,4,20240315t001307,299.0,54.0,0.6118980169971672
383,4,20240315t001307,237.0,81.0,1.0188679245283019
389,4,20240315t001307,138.0,66.0,1.2941176470588236
390,4,20240315t001307,136.0,59.0,1.2102564102564102
392,4,20240315t001307,103.0,36.0,1.0359712230215827
394,4,20240315t001307,266.0,124.0,1.2717948717948717
395,4,20240315t001307,155.0,57.0,1.0754716981132075
396,4,20240315t001307,223.0,81.0,1.0657894736842106
397,4,20240315t001307,229.0,78.0,1.01628664495114
398,4,20240315t001307,213.0,88.0,1.169435215946844
402,5,20240315t001307,194.0,115.0,1.4886731391585761
412,5,20240315t001307,0.0,0.0,
415,5,20240315t001307,69.0,61.0,1.876923076923077
418,5,20240315t001307,134.0,48.0,1.054945054945055
419,5,20240315t001307,159.0,39.0,0.7878787878787878
420,5,20240315t001307,81.0,46.0,1.4488188976377954
423,5,20240315t001307,158.0,62.0,1.1272727272727272
427,5,20240315t001307,99.0,47.0,1.2876712328767124
428,5,20240315t001307,212.0,60.0,0.8823529411764706
429,5,20240315t001307,263.0,72.0,0.8597014925373134
431,5,20240315t001307,224.0,177.0,1.7655860349127181
432,5,20240315t001307,143.0,53.0,1.0816326530612246
433,5,20240315t001307,224.0,65.0,0.8996539792387543
435,5,20240315t001307,253.0,132.0,1.3714285714285714
436,5,20240315t001307,100.0,54.0,1.4025974025974026
438,5,20240315t001307,176.0,111.0,1.5470383275261324
439,5,20240315t001307,168.0,86.0,1.3543307086614174
444,5,20240315t001307,100.0,49.0,1.3154362416107384
446,5,20240315t001307,189.0,100.0,1.3840830449826989
448,5,20240315t001307,141.0,131.0,1.9264705882352942
450,5,20240315t001307,225.0,89.0,1.1337579617834395
453,5,20240315t001307,158.0,89.0,1.4412955465587045
456,5,20240315t001307,102.0,34.0,1.0
460,5,20240315t001307,105.0,94.0,1.8894472361809045
463,5,20240315t001307,145.0,81.0,1.4336283185840708
465,5,20240315t001307,225.0,60.0,0.8421052631578947
469,5,20240315t001307,186.0,90.0,1.3043478260869565
474,5,20240315t001307,121.0,119.0,1.9833333333333334
477,5,20240315t001307,133.0,47.0,1.0444444444444445
479,5,20240315t001307,177.0,83.0,1.2769230769230768
480,5,20240315t001307,205.0,158.0,1.741046831955923
485,5,20240315t001307,0.0,0.0,
488,5,20240315t001307,222.0,125.0,1.440922190201729
494,5,20240315t001307,227.0,76.0,1.0033003300330032
496,5,20240315t001307,121.0,67.0,1.425531914893617
500,6,20240315t001307,92.0,58.0,1.5466666666666666
502,6,20240315t001307,179.0,125.0,1.644736842105263
503,6,20240315t001307,167.0,107.0,1.562043795620438
507,6,20240315t001307,198.0,62.0,0.9538461538461539
509,6,20240315t001307,234.0,127.0,1.407202216066482
511,6,20240315t001307,194.0,67.0,1.0268199233716475
518,6,20240315t001307,217.0,112.0,1.3617021276595744
519,6,20240315t001307,209.0,62.0,0.915129151291513
520,6,20240315t001307,93.0,42.0,1.2444444444444445
524,6,20240315t001307,128.0,102.0,1.7739130434782608
527,6,20240315t001307,191.0,92.0,1.3003533568904593
528,6,20240315t001307,107.0,41.0,1.1081081081081081
530,6,20240315t001307,106.0,109.0,2.027906976744186
531,6,20240315t001307,191.0,122.0,1.5591054313099042
532,6,20240315t001307,185.0,124.0,1.6051779935275081
533,6,20240315t001307,362.0,200.0,1.4234875444839858
536,6,20240315t001307,93.0,53.0,1.452054794520548
540,6,20240315t001307,102.0,98.0,1.96
543,6,20240315t001307,174.0,105.0,1.5053763440860215
545,6,20240315t001307,95.0,48.0,1.3426573426573427
549,6,20240315t001307,188.0,94.0,1.3333333333333333
550,6,20240315t001307,165.0,107.0,1.5735294117647058
558,6,20240315t001307,98.0,111.0,2.124401913875598
559,6,20240315t001307,124.0,80.0,1.5686274509803921
560,6,20240315t001307,151.0,67.0,1.2293577981651376
562,6,20240315t001307,155.0,94.0,1.5100401606425702
563,6,20240315t001307,121.0,87.0,1.6730769230769231
564,6,20240315t001307,96.0,78.0,1.793103448275862
565,6,20240315t001307,118.0,86.0,1.6862745098039216
566,6,20240315t001307,204.0,90.0,1.2244897959183674
567,6,20240315t001307,180.0,127.0,1.6547231270358307
574,6,20240315t001307,127.0,27.0,0.7012987012987013
575,6,20240315t001307,216.0,110.0,1.3496932515337423
576,6,20240315t001307,161.0,75.0,1.271186440677966
578,6,20240315t001307,210.0,80.0,1.103448275862069
580,6,20240315t001307,170.0,147.0,1.8548895899053628
582,6,20240315t001307,229.0,90.0,1.128526645768025
583,6,20240315t001307,169.0,87.0,1.359375
584,6,20240315t001307,230.0,166.0,1.6767676767676767
586,6,20240315t001307,200.0,129.0,1.56838905775076
589,6,20240315t001307,154.0,61.0,1.1348837209302325
591,6,20240315t001307,280.0,83.0,0.9146005509641874
593,6,20240315t001307,188.0,73.0,1.1187739463601531
595,6,20240315t001307,182.0,45.0,0.7929515418502202
596,6,20240315t001307,195.0,105.0,1.4
597,6,20240315t001307,153.0,74.0,1.303964757709251
598,6,20240315t001307,150.0,47.0,0.9543147208121827
599,6,20240315t001307,122.0,55.0,1.2429378531073447
602,7,20240315t001307,120.0,68.0,1.446808510638298
603,7,20240315t001307,203.0,89.0,1.2191780821917808
606,7,20240315t001307,187.0,135.0,1.6770186335403727
610,7,20240315t001307,125.0,69.0,1.422680412371134
611,7,20240315t001307,244.0,144.0,1.4845360824742269
612,7,20240315t001307,98.0,63.0,1.565217391304348
614,7,20240315t001307,119.0,72.0,1.5078534031413613
615,7,20240315t001307,199.0,111.0,1.4322580645161291
616,7,20240315t001307,161.0,126.0,1.7560975609756098
617,7,20240315t001307,59.0,21.0,1.05
625,7,20240315t001307,66.0,27.0,1.1612903225806452
627,7,20240315t001307,202.0,116.0,1.4591194968553458
628,7,20240315t001307,84.0,86.0,2.023529411764706
629,7,20240315t001307,245.0,91.0,1.0833333333333333
630,7,20240315t001307,256.0,121.0,1.2838196286472148
632,7,20240315t001307,76.0,33.0,1.2110091743119267
634,7,20240315t001307,96.0,42.0,1.2173913043478262
635,7,20240315t001307,96.0,71.0,1.7005988023952097
639,7,20240315t001307,155.0,59.0,1.102803738317757
